user_id,day,chronotype,weekday,alarm_hour,alarm_minute,alarm_hour_with_snooze,alarm_minute_with_snooze,sleep_duration_hours,screen_time_before_bed_min,smart_sleep_meter,stress_level,sleep_quality,exercise_done,nap_duration_min,snooze_count,next_day_smart_sleep,snooze_time_min,optimal_alarm_hour,optimal_alarm_minute,mood
27,11,late,3,9,17,9,47,7.7,40,4.0,3.8,6.0,0,14,3,7.2,30,10,17,neutral
27,12,late,4,9,21,9,21,7.4,49,7.2,3.9,7.1,0,10,0,6.3,0,9,21,happy
27,13,late,5,10,4,10,4,6.0,57,6.3,4.2,6.3,1,50,0,3.0,0,10,4,neutral
27,14,late,6,10,15,10,15,8.0,55,3.0,4.2,5.3,0,14,0,7.1,0,9,15,sad
27,15,late,0,9,56,9,56,7.3,55,7.1,4.3,6.4,1,53,0,4.2,0,9,56,neutral
27,16,late,1,9,34,9,44,8.8,64,4.2,4.7,6.5,0,34,1,5.2,10,10,34,neutral
27,17,late,2,9,23,9,33,6.1,65,5.2,5.2,6.4,0,41,1,4.7,10,9,23,happy
27,18,late,3,9,30,9,30,6.6,58,4.7,4.4,4.7,1,1,0,4.2,0,8,30,neutral
27,19,late,4,9,31,9,41,6.8,52,4.2,4.0,4.1,1,2,1,4.9,10,10,31,happy
27,20,late,5,10,39,10,39,7.9,58,4.9,3.5,5.3,1,7,0,2.1,0,10,39,neutral
27,21,late,6,10,45,10,45,7.2,60,2.1,4.5,5.1,1,2,0,4.3,0,9,45,neutral
27,22,late,0,9,3,9,3,6.8,55,4.3,4.5,5.6,0,57,0,5.4,0,8,3,neutral
27,23,late,1,9,58,10,28,8.3,64,5.4,4.6,6.5,1,22,3,2.8,30,9,58,neutral
27,24,late,2,9,45,9,45,6.2,61,2.8,4.4,3.7,1,38,0,4.1,0,8,45,sad
27,25,late,3,9,22,9,22,7.0,64,4.1,4.7,7.7,1,13,0,4.3,0,10,22,sad
27,26,late,4,9,6,9,26,6.9,74,4.3,5.8,5.5,0,41,2,3.7,20,10,6,neutral
27,27,late,5,10,40,10,40,6.7,74,3.7,5.8,7.2,0,7,0,3.8,0,9,40,neutral
27,28,late,6,10,3,10,33,7.3,79,3.8,5.6,7.1,0,15,3,2.7,30,11,3,sad
27,29,late,0,9,50,9,50,8.6,71,2.7,5.5,4.6,0,22,0,6.9,0,10,50,sad
28,1,standard,0,6,19,6,29,7.4,82,4.8,5.8,6.5,1,50,1,3.2,10,6,19,happy
28,2,standard,1,6,28,6,28,8.1,89,3.2,5.4,6.5,1,17,0,4.8,0,7,28,sad
28,3,standard,2,6,53,6,53,7.8,79,4.8,5.4,5.2,0,49,0,4.6,0,6,53,happy
28,4,standard,3,6,10,6,30,7.9,82,4.6,5.5,6.6,0,10,2,4.2,20,6,10,neutral
28,5,standard,4,6,43,6,43,7.1,84,4.2,5.2,6.2,1,3,0,1.7,0,7,43,neutral
28,6,standard,5,7,55,8,5,10.0,80,1.7,4.6,4.0,0,8,1,5.7,10,8,55,sad
28,7,standard,6,7,47,7,47,10.0,75,5.7,4.4,8.6,1,31,0,4.9,0,7,47,neutral
28,8,standard,0,6,22,6,32,7.7,71,4.9,5.0,7.1,0,1,1,4.5,10,6,22,neutral
28,9,standard,1,6,55,6,55,7.3,66,4.5,5.4,6.8,0,50,0,4.7,0,6,55,neutral
28,10,standard,2,6,39,6,39,6.7,68,4.7,5.1,5.1,1,57,0,5.8,0,6,39,neutral
28,11,standard,3,6,4,6,4,8.4,73,5.8,4.9,7.1,0,24,0,4.0,0,6,4,neutral
28,12,standard,4,6,15,6,25,7.6,75,4.0,5.5,8.0,1,39,1,1.9,10,5,15,happy
28,13,standard,5,7,59,8,29,7.7,84,1.9,5.4,3.2,1,15,3,4.4,30,8,59,sad
28,14,standard,6,7,57,7,57,7.4,78,4.4,5.7,9.0,1,41,0,2.0,0,6,57,neutral
28,15,standard,0,6,11,6,11,8.9,86,2.0,6.2,3.9,1,8,0,6.8,0,5,11,sad
28,16,standard,1,6,36,6,46,7.9,82,6.8,5.7,6.1,1,34,1,3.6,10,6,36,neutral
28,17,standard,2,6,42,6,52,7.1,82,3.6,5.4,6.4,0,58,1,6.4,10,5,42,sad
28,18,standard,3,6,59,7,19,7.4,85,6.4,5.2,8.5,0,34,2,3.0,20,6,59,neutral
28,19,standard,4,6,38,6,38,7.7,80,3.0,5.4,4.7,0,48,0,2.1,0,7,38,neutral
28,20,standard,5,7,18,7,38,8.9,72,2.1,5.1,5.8,1,38,2,3.6,20,8,18,sad
28,21,standard,6,7,14,7,14,8.9,69,3.6,5.0,5.1,1,30,0,4.8,0,6,14,sad
28,22,standard,0,6,57,7,7,9.4,68,4.8,4.8,4.8,0,15,1,4.9,10,6,57,neutral
28,23,standard,1,6,2,6,2,9.1,78,4.9,4.4,6.1,0,26,0,4.0,0,6,2,neutral
28,24,standard,2,6,59,7,9,8.1,71,4.0,4.1,4.7,1,30,1,5.5,10,5,59,happy
28,25,standard,3,6,30,6,30,7.1,68,5.5,4.1,6.5,0,46,0,4.9,0,6,30,happy
28,26,standard,4,6,53,7,3,6.4,66,4.9,3.5,5.5,1,12,1,6.9,10,6,53,happy
28,27,standard,5,7,52,8,2,8.8,57,6.9,3.5,8.6,1,30,1,4.8,10,7,52,neutral
28,28,standard,6,7,15,7,25,7.8,63,4.8,3.3,6.0,1,43,1,5.4,10,7,15,sad
28,29,standard,0,6,16,6,16,8.1,64,5.4,2.9,5.0,1,45,0,6.5,0,6,16,neutral
29,1,standard,0,8,10,8,10,7.7,58,4.4,7.6,5.4,0,57,0,3.0,0,8,10,neutral
29,2,standard,1,8,25,8,35,8.7,65,3.0,6.7,6.8,0,26,1,2.9,10,7,25,sad
29,3,standard,2,8,25,8,45,7.5,57,2.9,6.6,5.5,1,45,2,3.6,20,7,25,neutral
29,4,standard,3,8,0,8,10,8.7,66,3.6,6.6,6.2,1,13,1,5.6,10,9,0,neutral
29,5,standard,4,8,52,9,2,7.4,62,5.6,5.6,4.9,0,44,1,5.8,10,8,52,neutral
29,6,standard,5,9,34,9,34,5.3,58,5.8,6.1,6.9,1,47,0,4.1,0,9,34,sad
29,7,standard,6,9,56,10,16,7.6,51,4.1,6.6,6.9,0,48,2,4.0,20,9,56,happy
29,8,standard,0,8,5,8,5,8.3,61,4.0,7.0,6.2,0,35,0,3.6,0,7,5,neutral
29,9,standard,1,8,0,8,0,7.0,69,3.6,6.5,6.2,1,2,0,4.3,0,7,0,sad
29,10,standard,2,8,1,8,1,7.7,60,4.3,6.8,6.6,0,32,0,4.3,0,8,1,neutral
29,11,standard,3,8,13,8,33,9.5,53,4.3,7.3,8.9,1,34,2,4.4,20,8,13,sad
29,12,standard,4,8,18,8,28,7.7,43,4.4,7.3,7.6,1,6,1,4.7,10,8,18,happy
29,13,standard,5,9,7,9,7,8.2,42,4.7,7.2,8.1,1,41,0,5.5,0,9,7,neutral
29,14,standard,6,9,51,10,1,8.6,36,5.5,6.8,9.0,0,39,1,5.4,10,9,51,sad
29,15,standard,0,8,10,8,40,7.9,34,5.4,6.5,7.4,1,39,3,2.5,30,8,10,neutral
29,16,standard,1,8,6,8,16,7.5,33,2.5,6.6,6.0,0,12,1,5.5,10,9,6,neutral
29,17,standard,2,8,49,8,59,7.8,27,5.5,7.0,7.8,1,2,1,2.6,10,8,49,neutral
29,18,standard,3,8,37,8,47,6.9,17,2.6,7.7,5.1,1,45,1,4.1,10,7,37,neutral
29,19,standard,4,8,50,8,50,7.0,26,4.1,7.3,7.9,1,18,0,7.6,0,8,50,neutral
29,20,standard,5,9,5,9,15,8.0,34,7.6,7.1,7.4,0,36,1,2.3,10,9,5,happy
29,21,standard,6,9,17,9,37,8.0,28,2.3,6.9,6.6,0,2,2,5.1,20,10,17,sad
29,22,standard,0,8,51,9,1,8.3,27,5.1,6.8,5.8,1,5,1,4.8,10,8,51,sad
29,23,standard,1,8,10,8,10,7.4,21,4.8,7.3,6.5,1,11,0,1.9,0,8,10,neutral
29,24,standard,2,8,25,8,35,8.5,31,1.9,7.0,5.9,0,35,1,2.1,10,7,25,sad
29,25,standard,3,8,4,8,14,7.7,25,2.1,7.4,3.7,0,26,1,3.6,10,9,4,sad
29,26,standard,4,8,48,8,58,8.9,17,3.6,7.5,6.4,1,13,1,3.6,10,9,48,neutral
29,27,standard,5,9,49,9,49,8.1,10,3.6,7.8,6.9,0,30,0,5.8,0,10,49,sad
29,28,standard,6,9,41,9,51,7.1,7,5.8,8.2,7.4,0,22,1,3.6,10,9,41,neutral
29,29,standard,0,8,58,9,8,6.5,0,3.6,7.7,6.0,1,10,1,2.3,10,7,58,neutral
30,1,early,0,5,47,6,7,8.5,24,4.5,3.7,6.5,1,26,2,4.6,20,4,47,sad
30,2,early,1,5,14,5,24,8.3,17,4.6,4.2,7.0,1,44,1,3.5,10,6,14,neutral
30,3,early,2,5,30,5,40,6.0,18,3.5,3.8,8.5,1,47,1,4.8,10,6,30,sad
30,4,early,3,5,43,5,53,9.1,11,4.8,3.8,7.8,1,25,1,6.1,10,6,43,neutral
30,5,early,4,5,11,5,11,9.8,2,6.1,3.6,8.3,1,26,0,4.3,0,5,11,sad
30,6,early,5,6,38,6,58,7.4,3,4.3,3.7,5.4,1,9,2,4.6,20,5,38,sad
30,7,early,6,6,51,6,51,7.5,0,4.6,3.1,7.3,1,10,0,4.8,0,7,51,sad
30,8,early,0,5,51,5,51,6.2,0,4.8,3.1,9.0,0,0,0,8.8,0,6,51,happy
30,9,early,1,5,30,5,30,7.8,3,8.8,2.7,8.4,0,15,0,6.4,0,5,30,happy
30,10,early,2,5,14,5,14,7.1,8,6.4,2.0,8.5,1,12,0,5.3,0,5,14,neutral
30,11,early,3,5,44,5,54,8.4,0,5.3,2.0,6.9,0,56,1,6.3,10,6,44,neutral
30,12,early,4,5,12,5,12,6.9,9,6.3,0.6,6.3,0,4,0,4.4,0,5,12,neutral
30,13,early,5,6,42,6,52,8.5,7,4.4,1.4,7.3,1,3,1,6.2,10,7,42,sad
30,14,early,6,6,43,6,43,9.8,4,6.2,2.0,9.3,1,37,0,7.7,0,6,43,neutral
30,15,early,0,5,47,6,7,7.5,7,7.7,2.3,9.1,0,26,2,7.1,20,5,47,neutral
30,16,early,1,5,23,5,33,8.2,6,7.1,1.8,8.2,1,41,1,6.6,10,5,23,neutral
30,17,early,2,5,20,5,30,8.1,1,6.6,0.9,8.5,0,16,1,6.7,10,5,20,sad
30,18,early,3,5,19,5,29,7.5,0,6.7,1.1,7.2,0,53,1,8.1,10,5,19,neutral
30,19,early,4,5,29,5,39,8.4,4,8.1,1.1,8.7,1,16,1,4.8,10,5,29,happy
30,20,early,5,6,37,6,37,7.4,0,4.8,1.4,7.5,1,37,0,4.7,0,5,37,neutral
30,21,early,6,6,40,7,0,6.2,0,4.7,1.7,6.1,1,53,2,5.7,20,5,40,happy
30,22,early,0,5,10,5,20,9.0,5,5.7,1.3,7.9,0,24,1,5.6,10,6,10,neutral
30,23,early,1,5,31,5,31,9.0,11,5.6,1.5,6.5,1,37,0,4.4,0,6,31,neutral
30,24,early,2,5,32,5,32,8.2,4,4.4,2.7,5.6,1,40,0,5.3,0,6,32,happy
30,25,early,3,5,40,5,40,7.3,2,5.3,3.3,6.6,1,47,0,5.0,0,6,40,sad
30,26,early,4,5,36,5,56,8.1,0,5.0,3.8,6.4,0,14,2,8.5,20,4,36,sad
30,27,early,5,6,14,6,14,6.1,9,8.5,4.2,9.3,1,45,0,4.2,0,6,14,happy
30,28,early,6,6,31,6,41,8.5,19,4.2,5.0,6.1,0,50,1,5.9,10,7,31,sad
30,29,early,0,5,21,5,31,7.4,20,5.9,5.0,9.8,1,48,1,6.5,10,5,21,happy
31,1,standard,0,7,22,7,42,7.6,54,4.2,5.7,7.3,1,46,2,5.7,20,8,22,happy
31,2,standard,1,7,27,7,27,7.5,49,5.7,5.3,8.1,0,25,0,4.9,0,7,27,neutral
31,3,standard,2,7,48,7,48,5.8,53,4.9,5.1,4.3,1,11,0,4.2,0,7,48,happy
31,4,standard,3,7,17,7,27,8.2,53,4.2,5.5,7.7,0,49,1,4.2,10,6,17,happy
31,5,standard,4,7,43,7,43,6.2,53,4.2,4.9,8.1,1,51,0,5.3,0,8,43,neutral
31,6,standard,5,8,11,8,31,6.8,57,5.3,4.3,6.6,0,36,2,4.6,20,8,11,neutral
31,7,standard,6,8,53,9,3,6.2,66,4.6,3.9,4.4,1,20,1,2.8,10,8,53,sad
31,8,standard,0,7,46,7,46,6.0,70,2.8,4.2,6.5,1,25,0,5.3,0,8,46,neutral
31,9,standard,1,7,22,7,42,6.3,66,5.3,4.2,5.8,0,27,2,4.8,20,7,22,sad
31,10,standard,2,7,47,7,57,5.4,64,4.8,4.2,9.3,1,28,1,3.6,10,7,47,neutral
31,11,standard,3,7,34,7,34,5.7,57,3.6,4.1,5.2,1,17,0,3.4,0,6,34,sad
31,12,standard,4,7,17,7,37,7.1,53,3.4,3.7,3.9,0,18,2,6.2,20,8,17,sad
31,13,standard,5,8,28,8,58,5.6,60,6.2,4.6,7.5,0,34,3,4.4,30,8,28,happy
31,14,standard,6,8,48,8,48,7.7,64,4.4,4.4,5.8,1,42,0,5.0,0,7,48,sad
31,15,standard,0,7,44,7,54,6.3,67,5.0,4.7,6.8,1,55,1,5.5,10,7,44,neutral
31,16,standard,1,7,25,7,25,5.6,70,5.5,4.3,5.8,1,29,0,4.8,0,7,25,sad
31,17,standard,2,7,57,8,7,6.4,63,4.8,4.4,5.2,1,59,1,3.4,10,7,57,happy
31,18,standard,3,7,7,7,7,7.0,66,3.4,4.2,9.1,1,25,0,7.1,0,8,7,sad
31,19,standard,4,7,8,7,18,5.6,69,7.1,4.2,8.5,1,50,1,2.8,10,7,8,happy
31,20,standard,5,8,14,8,24,8.1,67,2.8,4.2,6.9,1,46,1,1.9,10,7,14,sad
31,21,standard,6,8,30,8,40,8.3,68,1.9,4.5,4.3,1,1,1,5.6,10,7,30,sad
31,22,standard,0,7,45,8,5,7.3,60,5.6,4.7,6.0,1,16,2,4.8,20,7,45,neutral
31,23,standard,1,7,48,7,48,6.6,55,4.8,4.7,8.5,0,16,0,4.4,0,7,48,happy
31,24,standard,2,7,20,7,20,7.2,59,4.4,4.7,6.0,0,41,0,5.4,0,8,20,happy
31,25,standard,3,7,14,7,24,6.1,55,5.4,4.3,7.8,1,17,1,5.0,10,7,14,neutral
31,26,standard,4,7,3,7,13,6.0,49,5.0,5.8,9.4,1,43,1,5.6,10,7,3,neutral
31,27,standard,5,8,44,8,54,6.8,55,5.6,6.3,9.0,1,28,1,3.0,10,8,44,happy
31,28,standard,6,8,40,8,50,6.0,48,3.0,6.9,5.1,0,2,1,0.2,10,9,40,sad
31,29,standard,0,7,38,7,58,7.4,53,0.2,7.1,3.8,1,11,2,5.1,20,8,38,neutral
32,1,late,0,9,30,9,40,5.7,23,2.6,8.5,6.3,1,35,1,3.9,10,10,30,sad
32,2,late,1,9,42,9,42,7.1,32,3.9,8.5,8.6,1,9,0,4.5,0,8,42,sad
32,3,late,2,9,47,9,57,6.4,28,4.5,8.7,6.2,1,9,1,3.6,10,9,47,happy
32,4,late,3,9,10,9,10,7.7,30,3.6,9.0,8.9,0,59,0,3.7,0,10,10,neutral
32,5,late,4,9,15,9,15,4.8,34,3.7,9.0,5.6,1,47,0,4.4,0,10,15,sad
32,6,late,5,10,58,11,18,6.3,30,4.4,8.8,9.6,1,4,2,3.4,20,10,58,neutral
32,7,late,6,10,7,10,17,5.6,20,3.4,9.3,5.8,1,48,1,4.0,10,11,7,neutral
32,8,late,0,9,32,9,32,6.7,19,4.0,8.9,5.5,0,55,0,3.1,0,8,32,neutral
32,9,late,1,9,59,10,9,6.2,12,3.1,8.3,4.5,1,3,1,6.2,10,8,59,sad
32,10,late,2,9,34,9,34,5.4,10,6.2,7.3,7.6,1,35,0,2.5,0,9,34,happy
32,11,late,3,9,37,9,37,6.9,18,2.5,8.7,7.6,1,21,0,2.3,0,8,37,neutral
32,12,late,4,9,20,9,30,6.5,15,2.3,8.9,7.8,1,14,1,2.8,10,8,20,neutral
32,13,late,5,10,56,10,56,6.0,15,2.8,8.8,6.6,1,27,0,2.3,0,9,56,sad
32,14,late,6,10,25,10,35,6.5,16,2.3,9.1,5.8,0,55,1,4.0,10,11,25,sad
32,15,late,0,9,26,9,36,5.3,13,4.0,8.6,7.0,0,17,1,4.7,10,10,26,neutral
32,16,late,1,9,47,9,57,5.3,11,4.7,7.3,5.1,1,9,1,4.2,10,9,47,happy
32,17,late,2,9,52,9,52,6.6,1,4.2,6.8,7.1,0,5,0,5.6,0,10,52,happy
32,18,late,3,9,57,9,57,6.0,0,5.6,6.7,9.2,0,16,0,6.0,0,9,57,neutral
32,19,late,4,9,20,9,30,6.2,0,6.0,5.9,7.3,1,25,1,5.1,10,9,20,neutral
32,20,late,5,10,38,10,58,7.5,0,5.1,6.2,7.3,1,30,2,3.1,20,10,38,happy
32,21,late,6,10,52,11,12,5.7,8,3.1,6.4,6.5,1,53,2,6.3,20,9,52,sad
32,22,late,0,9,30,9,30,7.0,18,6.3,6.0,9.3,1,56,0,4.7,0,9,30,neutral
32,23,late,1,9,3,9,3,6.5,10,4.7,6.8,5.2,0,45,0,8.0,0,9,3,neutral
32,24,late,2,9,52,9,52,6.4,20,8.0,6.8,10.0,0,37,0,4.9,0,9,52,neutral
32,25,late,3,9,43,9,43,8.8,18,4.9,6.4,7.5,1,29,0,2.8,0,9,43,sad
32,26,late,4,9,55,10,5,6.5,12,2.8,7.0,5.3,1,58,1,4.5,10,10,55,sad
32,27,late,5,10,47,10,57,6.0,13,4.5,7.1,8.0,0,49,1,5.3,10,10,47,neutral
32,28,late,6,10,56,11,6,6.4,19,5.3,6.9,7.0,1,13,1,4.8,10,10,56,neutral
32,29,late,0,9,36,9,46,6.4,21,4.8,6.9,6.5,0,59,1,3.6,10,9,36,neutral
33,1,late,0,9,47,9,57,7.6,30,3.5,9.3,7.8,0,46,1,2.2,10,9,47,sad
33,2,late,1,9,12,9,32,7.4,27,2.2,9.4,6.2,1,52,2,2.3,20,8,12,sad
33,3,late,2,9,21,9,41,5.2,35,2.3,9.0,4.3,0,31,2,2.8,20,8,21,neutral
33,4,late,3,9,54,9,54,6.2,37,2.8,8.3,6.9,0,7,0,6.1,0,8,54,sad
33,5,late,4,9,10,9,10,7.5,27,6.1,9.0,7.2,1,7,0,2.9,0,9,10,sad
33,6,late,5,10,19,10,29,6.4,29,2.9,9.1,7.1,0,54,1,4.0,10,9,19,neutral
33,7,late,6,10,50,11,0,5.8,30,4.0,9.2,7.8,1,4,1,1.6,10,10,50,neutral
33,8,late,0,9,24,9,24,6.8,24,1.6,8.2,6.1,0,49,0,2.8,0,10,24,sad
33,9,late,1,9,34,9,54,6.6,26,2.8,9.1,3.9,0,3,2,5.1,20,10,34,neutral
33,10,late,2,9,27,9,27,8.5,29,5.1,8.7,7.2,0,40,0,5.7,0,9,27,sad
33,11,late,3,9,58,9,58,8.2,33,5.7,8.6,7.3,1,10,0,2.4,0,9,58,neutral
33,12,late,4,9,1,9,1,8.2,33,2.4,9.2,6.7,1,55,0,3.9,0,10,1,sad
33,13,late,5,10,14,10,14,7.0,42,3.9,9.6,6.6,1,33,0,3.7,0,10,14,neutral
33,14,late,6,10,26,10,46,5.8,50,3.7,9.7,7.2,0,7,2,4.0,20,10,26,sad
33,15,late,0,9,3,9,23,8.3,49,4.0,9.7,8.6,1,44,2,2.3,20,9,3,neutral
33,16,late,1,9,51,10,1,6.8,47,2.3,10.0,6.9,0,54,1,3.0,10,10,51,neutral
33,17,late,2,9,15,9,15,7.4,40,3.0,10.0,5.0,1,16,0,4.1,0,8,15,neutral
33,18,late,3,9,0,9,0,7.0,50,4.1,9.5,8.0,1,18,0,4.9,0,9,0,happy
33,19,late,4,9,54,9,54,6.2,49,4.9,8.9,8.8,0,28,0,5.4,0,9,54,neutral
33,20,late,5,10,9,10,9,7.5,56,5.4,8.8,7.6,1,39,0,5.1,0,10,9,neutral
33,21,late,6,10,49,10,59,6.8,58,5.1,9.0,6.6,1,28,1,3.7,10,10,49,happy
33,22,late,0,9,0,9,20,5.4,50,3.7,9.8,6.1,1,7,2,2.4,20,9,0,neutral
33,23,late,1,9,59,9,59,6.0,50,2.4,10.0,5.3,0,49,0,2.8,0,10,59,sad
33,24,late,2,9,5,9,15,6.7,43,2.8,9.9,5.5,1,54,1,1.1,10,10,5,neutral
33,25,late,3,9,39,9,49,6.1,46,1.1,9.7,5.0,0,38,1,3.4,10,8,39,sad
33,26,late,4,9,32,9,42,6.6,52,3.4,10.0,7.5,1,14,1,4.3,10,8,32,sad
33,27,late,5,10,47,11,7,7.1,58,4.3,9.8,7.3,0,1,2,1.8,20,10,47,neutral
33,28,late,6,10,5,10,5,5.0,68,1.8,9.8,3.9,0,40,0,5.1,0,9,5,sad
33,29,late,0,9,25,9,25,7.3,69,5.1,10.0,7.6,0,38,0,2.4,0,9,25,happy
34,1,standard,0,8,5,8,5,7.6,2,6.7,2.1,8.2,1,22,0,5.4,0,8,5,happy
34,2,standard,1,8,26,8,26,6.7,1,5.4,1.8,7.7,0,55,0,6.5,0,9,26,neutral
34,3,standard,2,8,57,8,57,9.3,3,6.5,1.8,7.0,1,12,0,6.0,0,8,57,sad
34,4,standard,3,8,53,9,3,7.1,11,6.0,2.5,6.5,1,42,1,6.6,10,8,53,neutral
34,5,standard,4,8,46,8,46,6.5,21,6.6,3.3,8.2,0,32,0,5.4,0,8,46,neutral
34,6,standard,5,9,13,9,33,6.4,23,5.4,3.6,7.3,0,58,2,5.4,20,10,13,happy
34,7,standard,6,9,8,9,18,8.4,28,5.4,3.2,8.0,1,42,1,5.5,10,8,8,neutral
34,8,standard,0,8,33,8,33,7.5,19,5.5,3.6,7.8,0,19,0,6.0,0,7,33,neutral
34,9,standard,1,8,56,9,16,7.6,26,6.0,3.3,7.0,0,13,2,5.1,20,8,56,neutral
34,10,standard,2,8,3,8,3,5.5,28,5.1,3.2,8.3,1,19,0,6.1,0,7,3,neutral
34,11,standard,3,8,29,8,29,7.1,35,6.1,3.0,7.4,0,51,0,3.5,0,8,29,neutral
34,12,standard,4,8,9,8,19,7.7,38,3.5,3.6,4.7,1,9,1,5.5,10,7,9,sad
34,13,standard,5,9,33,9,33,6.8,45,5.5,4.5,5.4,1,19,0,6.4,0,8,33,neutral
34,14,standard,6,9,31,9,51,6.0,52,6.4,4.1,7.9,1,55,2,4.3,20,9,31,neutral
34,15,standard,0,8,34,8,34,7.2,51,4.3,4.1,6.0,1,16,0,5.4,0,7,34,happy
34,16,standard,1,8,20,8,20,6.4,44,5.4,4.0,7.9,1,10,0,6.5,0,9,20,neutral
34,17,standard,2,8,58,9,28,8.0,41,6.5,4.3,8.1,1,42,3,4.1,30,8,58,happy
34,18,standard,3,8,1,8,21,7.6,41,4.1,4.0,6.1,1,53,2,6.5,20,7,1,happy
34,19,standard,4,8,24,8,24,6.4,51,6.5,2.4,3.9,1,32,0,5.4,0,8,24,sad
34,20,standard,5,9,52,9,52,6.0,51,5.4,2.9,4.4,1,51,0,5.7,0,8,52,sad
34,21,standard,6,9,14,9,24,6.5,53,5.7,2.7,8.0,1,29,1,6.7,10,9,14,neutral
34,22,standard,0,8,54,9,4,6.1,45,6.7,1.2,8.6,1,29,1,5.5,10,8,54,neutral
34,23,standard,1,8,24,8,34,6.7,54,5.5,1.1,6.8,0,59,1,5.0,10,7,24,happy
34,24,standard,2,8,19,8,29,8.3,63,5.0,1.4,6.7,0,3,1,5.6,10,7,19,happy
34,25,standard,3,8,38,8,48,6.8,66,5.6,1.2,7.0,1,0,1,6.3,10,7,38,neutral
34,26,standard,4,8,17,8,37,5.6,62,6.3,1.2,7.6,0,41,2,4.1,20,8,17,neutral
34,27,standard,5,9,32,9,52,6.5,60,4.1,1.3,6.5,1,37,2,7.3,20,8,32,happy
34,28,standard,6,9,7,9,17,8.3,53,7.3,0.9,6.5,1,17,1,4.8,10,9,7,neutral
34,29,standard,0,8,45,8,55,6.8,60,4.8,0.1,5.0,0,25,1,6.0,10,7,45,happy
35,1,standard,0,8,5,8,25,6.6,9,4.9,6.1,6.0,1,5,2,5.0,20,8,5,neutral
35,2,standard,1,8,58,8,58,6.0,15,5.0,6.4,9.0,0,48,0,7.5,0,8,58,neutral
35,3,standard,2,8,46,8,46,6.6,11,7.5,5.6,9.2,0,32,0,4.3,0,8,46,happy
35,4,standard,3,8,53,8,53,6.3,16,4.3,5.4,5.7,1,18,0,6.5,0,7,53,neutral
35,5,standard,4,8,20,8,20,7.8,18,6.5,5.2,7.0,0,47,0,5.4,0,8,20,sad
35,6,standard,5,9,10,9,10,5.5,25,5.4,5.3,6.5,0,20,0,2.7,0,9,10,neutral
35,7,standard,6,9,20,9,30,6.9,28,2.7,5.2,3.9,0,21,1,5.6,10,8,20,sad
35,8,standard,0,8,6,8,16,7.4,21,5.6,4.0,6.0,1,5,1,4.3,10,8,6,neutral
35,9,standard,1,8,9,8,19,5.9,22,4.3,2.6,7.6,1,18,1,4.4,10,9,9,happy
35,10,standard,2,8,49,8,59,9.4,23,4.4,3.6,3.8,0,41,1,4.0,10,9,49,neutral
35,11,standard,3,8,30,8,40,7.0,27,4.0,3.6,7.1,1,39,1,5.0,10,9,30,happy
35,12,standard,4,8,51,9,1,5.8,26,5.0,3.5,4.9,1,29,1,5.9,10,8,51,sad
35,13,standard,5,9,2,9,12,6.2,20,5.9,3.8,7.6,0,45,1,6.3,10,9,2,neutral
35,14,standard,6,9,46,10,16,5.2,12,6.3,3.3,6.3,1,26,3,6.2,30,9,46,neutral
35,15,standard,0,8,12,8,22,4.0,4,6.2,4.5,8.0,1,50,1,4.0,10,8,12,happy
35,16,standard,1,8,24,8,24,5.9,14,4.0,4.4,6.9,1,44,0,4.4,0,9,24,sad
35,17,standard,2,8,38,8,38,6.4,17,4.4,4.8,7.8,0,16,0,2.6,0,7,38,neutral
35,18,standard,3,8,43,8,53,6.9,16,2.6,4.9,6.3,0,31,1,4.5,10,9,43,sad
35,19,standard,4,8,23,8,23,7.3,26,4.5,5.4,4.4,0,16,0,6.8,0,9,23,happy
35,20,standard,5,9,13,9,23,5.2,21,6.8,5.4,8.1,0,40,1,2.9,10,9,13,neutral
35,21,standard,6,9,14,9,14,7.4,22,2.9,5.9,4.2,1,49,0,2.5,0,8,14,sad
35,22,standard,0,8,15,8,35,6.9,28,2.5,5.1,5.0,1,16,2,2.3,20,7,15,neutral
35,23,standard,1,8,38,8,48,6.2,18,2.3,6.5,6.5,1,29,1,2.7,10,7,38,sad
35,24,standard,2,8,4,8,14,5.0,10,2.7,6.7,6.2,1,54,1,3.7,10,7,4,sad
35,25,standard,3,8,52,8,52,8.2,19,3.7,7.1,5.2,1,40,0,5.0,0,9,52,sad
35,26,standard,4,8,52,9,12,7.0,15,5.0,6.7,7.8,0,38,2,6.8,20,8,52,neutral
35,27,standard,5,9,44,9,44,6.6,7,6.8,6.6,8.3,0,5,0,4.5,0,9,44,happy
35,28,standard,6,9,46,9,56,6.1,10,4.5,6.5,6.7,0,42,1,5.6,10,8,46,neutral
35,29,standard,0,8,16,8,16,5.3,5,5.6,6.2,6.5,1,20,0,2.7,0,8,16,happy
36,1,late,0,8,28,8,28,6.6,35,5.8,0.0,6.6,0,26,0,6.6,0,7,28,neutral
36,2,late,1,8,21,8,51,7.6,35,6.6,1.1,9.3,0,4,3,6.6,30,8,21,neutral
36,3,late,2,8,45,8,45,7.4,39,6.6,1.9,9.1,0,53,0,3.5,0,8,45,neutral
36,4,late,3,8,0,8,30,7.5,43,3.5,1.5,6.3,1,59,3,6.6,30,9,0,neutral
